Id_estacio;Nom_Est;Longitud_geo;Latitud_geo;alt_est;ET_mmy;Porc_datos;Celda_XY;Cant_Est;departamento;municipio;AH;ZSZH;vereda;SUBREGION;depto_region
21250630;BALMORAL [21250630];-74,91666399;4,799996618;421;1466;36;(1-7);23;Tolima;Lerida;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;EL CENSO;;Tolima - 
21255070;BLEDONIA [21255070];-74,91666264;4,933332759;342;1489;0;(2-7);24;Tolima;Lerida;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;COLOYA;;Tolima - 
21255140;QUINTA LA [21255140];-74,92063755;4,821504093;414;1468;58;(1-7);23;Tolima;Lerida;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;AREA URBANA Y SUBURBANA;;Tolima - 
21255150;GARCIA HACIENDA [21255150];-74,89155238;4,855415484;327;1494;49;(1-7);23;Tolima;Lerida;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;AREA URBANA Y SUBURBANA;;Tolima - 
21250500;LIBANO [21250500];-75,07586;4,921892398;1631;1151;96;(2-7);24;Tolima;Libano;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;;;Tolima - 
21250530;PALMA LA [21250530];-75,08333304;4,949996911;1553;1169;3;(2-7);24;Tolima;Libano;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;ALTAGRACIA;;Tolima - 
26230140;PLACITA LA [26230140];-75,75805744;6,720892466;1540;1172;97;(6-5);8;Antioquia;Liborina;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;LA PEÑOLA;Occidente;Antioquia - Occidente
11035010;LLORO [11035010];-76,5799966;5,509998436;45;1580;66;(3-4);5;Choco;Lloro;Caribe;DarienRioQuito;SIN DEFINIR;;Choco - 
13070240;CERRO BAHIA [13070240];-75,84999604;9,300004253;23;1587;45;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;PUEBLO CHIQUITO;;Cordoba - 
13070250;TRAPICHE EL [13070250];-75,8833328;9,316663762;4;1593;47;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;PUEBLO CHIQUITO;;Cordoba - 
13070420;CNO EL MUERTO [13070420];-75,84999604;9,300004253;23;1587;2;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;PUEBLO CHIQUITO;;Cordoba - 
13080020;LORICA [13080020];-75,83333531;9,250003127;26;1586;6;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;PUEBLO CHIQUITO;;Cordoba - 
13080060;DOCTRINA LA [13080060];-75,8833326;9,299998375;4;1593;1;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;PUEBLO CHIQUITO;;Cordoba - 
13085010;DOCTRINA LA [13085010];-75,89278104;9,297219627;8;1592;91;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;LA DOCTRINA;;Cordoba - 
13085050;LORICA ITA - AUT [13085050];-75,84441956;9,252726151;25;1587;78;(11-5);13;Cordoba;Lorica;Caribe;BajoSinu;PUEBLO CHIQUITO;;Cordoba - 
24060050;MESA LA [24060050];-73,09277355;6,759164419;1444;1194;92;(6-11);27;Santander;LosSantos;MagdalenaCauca;RioSogamoso;LAS DELICIAS;;Santander - 
25020950;SAN ANTONIO ALERTA [25020950];-74,76999905;9,039997871;15;1590;87;(11-8);2;Bolivar;Magangue;MagdalenaCauca;CaucaSanJorgeLaMojana;BOCA DE SAN ANTONIO;;Bolivar - 
25027530;BARBOSA [25027530];-74,63666794;9,022499727;17;1589;84;(11-8);2;Bolivar;Magangue;MagdalenaCauca;CaucaSanJorgeLaMojana;BARBOSA;;Bolivar - 
25020340;MAJAGUAL [25020340];-74,64999987;8,533329017;19;1589;0;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;SAN ROQUE;;Sucre - 
25020790;PALMARITO [25020790];-74,71777889;8,718890978;14;1590;87;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
25020820;ZAPATA [25020820];-74,69972113;8,602779538;16;1589;87;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;ZAPATICO;;Sucre - 
25021570;FLORIDA LA [25021570];-75,16666957;8,649996268;28;1586;5;(10-7);9;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Sucre - 
25025240;MAJAGUAL [25025240];-74,62733181;8,542696361;18;1589;78;(10-8);14;Sucre;Majagual;MagdalenaCauca;CaucaSanJorgeLaMojana;;;Sucre - 
26150160;LA ESPERANZA [26150160];-75,35655709;5,017831752;3315;821;95;(2-6);13;Caldas;Manizales;MagdalenaCauca;RioChinchina;LA ESPERANZA;;Caldas - 
26155110;AEROPUERTO LA NUBIA [26155110];-75,46991581;5,02978205;2076;1053;97;(2-6);13;Caldas;Manizales;MagdalenaCauca;RioChinchina;;;Caldas - 
26155170;TESORITO FINCA - AUT [26155170];-75,43833052;5,032224894;2342;998;43;(2-6);13;Caldas;Manizales;MagdalenaCauca;RioChinchina;LA ENEA PARTE;;Caldas - 
23020080;MANZANARES [23020080];-75,14407907;5,265608142;1957;1078;87;(2-7);24;Caldas;Manzanares;MagdalenaCauca;RioGuarino;;;Caldas - 
23080640;MARINILLA [23080640];-75,32800351;6,171085476;2103;1047;93;(4-6);19;Antioquia;Marinilla;MagdalenaCauca;RioNare;;Oriente;Antioquia - Oriente
23120150;MARIPI [23120150];-74,01667104;5,550003345;1070;1287;4;(3-9);15;Boyaca;Maripi;MagdalenaCauca;RioCarare(Minero);PALMAR;;Boyaca - 
23010070;MACARENA LA HACIENDA [23010070];-74,88333096;5,183333991;457;1455;4;(2-7);24;Tolima;Mariquita;MagdalenaCauca;RioGuali;PANTANO GRANDE;;Tolima - 
23010110;SUBESTACION ELECTR [23010110];-74,86666689;5,18332913;430;1463;5;(2-7);24;Tolima;Mariquita;MagdalenaCauca;RioGuali;PANTANO GRANDE;;Tolima - 
23015040;AEROPUERTO MARIQUITA [23015040];-74,88638679;5,209719165;471;1451;50;(2-7);24;Tolima;Mariquita;MagdalenaCauca;RioGuali;;;Tolima - 
23025040;ALBANIA [23025040];-74,90264101;5,285695432;590;1417;65;(2-7);24;Tolima;Mariquita;MagdalenaCauca;RioGuarino;MALABAR BAJO;;Tolima - 
26170350;FLECHA LA [26170350];-75,61667018;5,466667794;1690;1137;2;(3-6);20;Caldas;Marmato;MagdalenaCauca;RioFRioyOtrosDirectosalCauca;EL RODEO;;Caldas - 
23050080;MARQUETALIA [23050080];-75,05746771;5,298912458;1530;1174;94;(2-7);24;Caldas;Marquetalia;MagdalenaCauca;RioLaMiel(Samana);;;Caldas - 
26130200;RECUERDO EL [26130200];-75,74166353;4,962413698;1565;1166;91;(2-5);17;Risaralda;Marsella;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA LINDA;;Risaralda - 
26130270;MARSELLA-ITA [26130270];-75,74999823;4,933333746;1622;1153;4;(2-5);17;Risaralda;Marsella;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CARACAS;;Risaralda - 
26135090;JARDIN BOTANICO [26135090];-75,73333261;4,933330262;1538;1172;26;(2-5);17;Risaralda;Marsella;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - 
26135120;MARSELLA-ITA [26135120];-75,74999823;4,933333746;1622;1153;14;(2-5);17;Risaralda;Marsella;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CARACAS;;Risaralda - 
23020090;MARULANDA [23020090];-75,26714276;5,278167137;2816;908;88;(2-6);13;Caldas;Marulanda;MagdalenaCauca;RioGuarino;CENTRO MARULANDA;;Caldas - 
23190120;MATANZA [23190120];-73,03333079;7,36666902;2479;971;4;(7-11);18;Santander;Matanza;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;SANTA MARTHA;;Santander - 
23190340;MATAJIRA [23190340];-73,06471785;7,213331422;1019;1300;100;(7-11);18;Santander;Matanza;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;MATAJIRA;;Santander - 
23190370;MATANZA [23190370];-73,03333079;7,36666902;2479;971;0;(7-11);18;Santander;Matanza;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;SANTA MARTHA;;Santander - 
26205080;ALDEA LA [26205080];-75,70094349;6,341056133;1684;1138;59;(5-6);14;Antioquia;Medellin;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;LA ALDEA;Valle de Aburra;Antioquia - Valle de Aburra
27010780;BOQUERON [27010780];-75,6833344;6,349997869;2313;1004;37;(5-6);14;Antioquia;Medellin;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;SECTOR CENTRAL;Valle de Aburra;Antioquia - Valle de Aburra
27010810;SANTA HELENA [27010810];-75,51674672;6,19688928;2706;928;95;(4-6);19;Antioquia;Medellin;MagdalenaCauca;RioPorce;EL PLAN;Valle de Aburra;Antioquia - Valle de Aburra
27011110;ASTILLEROS [27011110];-75,67586527;6,257302741;2412;984;59;(5-6);14;Antioquia;Medellin;MagdalenaCauca;RioPorce;EL ASTILLERO;Valle de Aburra;Antioquia - Valle de Aburra
27011120;IGUANA LA [27011120];-75,65752718;6,316275256;2290;1008;59;(5-6);14;Antioquia;Medellin;MagdalenaCauca;RioPorce;BOQUERON;Valle de Aburra;Antioquia - Valle de Aburra
27011270;LAURELES-MEDELLIN [27011270];-75,59105922;6,246418193;1492;1183;19;(4-6);19;Antioquia;Medellin;MagdalenaCauca;RioPorce;;Valle de Aburra;Antioquia - Valle de Aburra
27015120;PIEDRAS BLANCAS [27015120];-75,49999888;6,300004254;2379;991;16;(5-6);14;Antioquia;Medellin;MagdalenaCauca;RioPorce;CABUYAL;Valle de Aburra;Antioquia - Valle de Aburra
27015270;JARDIN BOTANICO [27015270];-75,56316968;6,266915108;1488;1184;2;(5-6);14;Antioquia;Medellin;MagdalenaCauca;RioPorce;;Valle de Aburra;Antioquia - Valle de Aburra
27015330;OLAYA HERRERA - AUT [27015330];-75,58999898;6,219997226;1498;1182;95;(4-6);19;Antioquia;Medellin;MagdalenaCauca;RioPorce;;Valle de Aburra;Antioquia - Valle de Aburra
11050020;BETE [11050020];-76,78002592;5,994724396;27;1586;76;(4-3);4;Choco;MedioAtrato(Bete);Caribe;Darien;BETE;;Choco - 
11050030;BUEY EL [11050030];-76,82136404;6,102500708;32;1584;83;(4-3);4;Choco;MedioAtrato(Bete);Caribe;DarienDirectosAtratoentreRiosQuitoyBojaya(mi);SIN DEFINIR;;Choco - 
11050060;ALTO DEL BUEY [11050060];-76,91563949;6,108332362;39;1582;85;(4-3);4;Choco;MedioAtrato(Bete);Caribe;DarienDirectosAtratoentreRiosQuitoyBojaya(mi);SIN DEFINIR;;Choco - 
54020010;ANDAGOYA [54020010];-76,69650319;5,097664797;36;1583;92;(2-3);6;Choco;MedioSanJuan;Pacifico;RioTamanayotrosDirectosSanJuan;SIN DEFINIR;;Choco - 
26140120;MISTRATO [26140120];-75,8727216;5,294254281;1466;1189;96;(2-5);17;Risaralda;Mistrato;MagdalenaCauca;RioRisaralda;LA ESTRELLA;;Risaralda - 
13070020;MOMIL [13070020];-75,68806006;9,234444796;7;1592;90;(11-6);5;Cordoba;Momil;Caribe;BajoSinu;SIN DEFINIR;;Cordoba - 
24010750;MIRAVALLES [24010750];-73,60916254;5,925829268;1547;1170;82;(4-10);8;Boyaca;Moniquira;MagdalenaCauca;RioSuarez;SAN VICENTE;;Boyaca - 
26180200;MONTEBELLO [26180200];-75,5368335;5,950837016;2136;1040;97;(4-6);19;Antioquia;Montebello;MagdalenaCauca;RioArma;LA GRANJA;SUROESTE;Antioquia - Suroeste
25020850;REGENCIA [25020850];-74,65000334;8,133332034;32;1584;29;(9-8);16;Bolivar;Montecristo;MagdalenaCauca;CaucaSanJorgeLaMojana;SIN DEFINIR;;Bolivar - 
25021120;SERRANIA SAN LUCAS [25021120];-74,35000091;8,300002433;711;1383;21;(9-9);3;Bolivar;Montecristo;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);SIN DEFINIR;;Bolivar - 
25025230;MONTECRISANTO [25025230];-74,48333658;8,299998709;23;1587;50;(9-8);16;Bolivar;Montecristo;MagdalenaCauca;CaucaSanJorgeLaMojana;LA MARQUEZA;;Bolivar - 
25010080;PICA PICA - AUT [25010080];-75,67999808;8,029999837;80;1569;86;(8-6);10;Cordoba;Montelibano;MagdalenaCauca;CaucaAltoSanJorge;PICA PICA NUEVO;;Cordoba - 
25010090;MONTELIBANO [25010090];-75,48332944;8,033332134;66;1574;4;(8-6);10;Cordoba;Montelibano;MagdalenaCauca;CaucaAltoSanJorge;EL ANCLAR;;Cordoba - 
25010100;SAN FRANCISCO [25010100];-75,75999774;8,129170718;182;1538;87;(9-5);10;Cordoba;Montelibano;Caribe;MedioSinu;SAN FRANCISCO DEL RAYO;;Cordoba - 
25025160;CUBA HACIENDA [25025160];-75,40277963;8,003892634;44;1581;85;(8-6);10;Cordoba;Montelibano;MagdalenaCauca;CaucaSanJorgeLaMojana;EL CUCHARO;;Cordoba - 
13035501;AEROPUERTO LOS GARZONES [13035501];-75,82514026;8,825834303;12;1591;80;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;CORREGIMIENTO MATEO GOMEZ;;Cordoba - 
13050010;SANTA LUCIA [13050010];-76,04527891;8,848609884;69;1573;93;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;SANTA LUCIA;;Cordoba - 
13050020;SANTA CRUZ HACIENDA [13050020];-76,12388864;8,667496404;157;1545;84;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;TENERIFE;;Cordoba - 
13050030;LOMA VERDE [13050030];-76,17527662;8,501947722;88;1567;94;(9-5);10;Cordoba;Monteria;Caribe;BajoSinu;LOMA VERDE;;Cordoba - 
13050040;TRES PIEDRAS [13050040];-75,9666698;8,450004051;25;1587;7;(9-5);10;Cordoba;Monteria;Caribe;MedioSinu;CURRAYAO;;Cordoba - 
13055010;VORAGINE LA [13055010];-76,0333301;8,599999759;24;1587;12;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;EL GUINEO;;Cordoba - 
13055030;GALAN [13055030];-75,97250398;8,659162148;20;1588;58;(10-5);28;Cordoba;Monteria;Caribe;MedioSinu;JARAQUIEL;;Cordoba - 
13060010;SAN ANTERITO [13060010];-75,8611141;8,557774064;64;1574;87;(10-5);28;Cordoba;Monteria;Caribe;MedioSinu;SAN ANTERITO;;Cordoba - 
13060020;BUENOS AIRES [13060020];-75,76528142;8,475829872;52;1578;97;(9-5);10;Cordoba;Monteria;Caribe;MedioSinu;BUENOS AIRES;;Cordoba - 
13065010;TORPEZA LA [13065010];-75,96666946;8,433330246;27;1586;16;(9-5);10;Cordoba;Monteria;Caribe;MedioSinu;TRES PIEDRAS;;Cordoba - 
13065020;MARACAYO [13065020];-75,87999711;8,409998866;18;1589;74;(9-5);10;Cordoba;Monteria;Caribe;MedioSinu;MARACAYO;;Cordoba - 
13070070;BOCA DE LA CEIBA [13070070];-75,85611169;8,829919942;17;1589;98;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;LA CEIBA;;Cordoba - 
13070130;CALIFORNIA [13070130];-75,83333079;8,783329178;12;1591;52;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;EL TAPAO;;Cordoba - 
13070150;MOCARI [13070150];-75,86666659;8,799996124;13;1590;51;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;PICA PICA;;Cordoba - 
13070220;FLOR DEL SINU [13070220];-75,85000364;8,816662395;15;1590;47;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;LA CEIBA;;Cordoba - 
13070230;HORIZONTE [13070230];-75,86666477;8,766664184;19;1589;51;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;;;Cordoba - 
13070260;LAMAS 3 [13070260];-75,85000343;8,733331322;12;1591;45;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;LOS PERICOS;;Cordoba - 
13070270;MONTERIA [13070270];-75,84183783;8,826530647;15;1590;49;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;LA CEIBA;;Cordoba - 
13070280;SABANAL [13070280];-75,75138722;8,78860938;11;1591;80;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;EL HATO;;Cordoba - 
13070290;TAMPA [13070290];-75,76721862;8,624720892;36;1583;61;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;PUEBLO NUEVO;;Cordoba - 
13070340;PALMA DE VINO [13070340];-75,80000242;8,733333482;9;1592;43;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;EL CERRITO;;Cordoba - 
13075050;UNIV DE CORDOBA [13075050];-75,8615316;8,793889392;14;1590;61;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;;;Cordoba - 
13075060;MONTERIA [13075060];-75,88333431;8,749998022;18;1589;2;(10-5);28;Cordoba;Monteria;Caribe;BajoSinu;;;Cordoba - 
23205040;MORALES-LA CRUZ [23205040];-73,86666501;8,283332418;40;1582;32;(9-10);4;Bolivar;Morales;MagdalenaCauca;DirectosalMagdalena(BrazoMorales);VEREDAS DE LA CABECERA;;Bolivar - 
21250050;ALTO DEL OSO [21250050];-75,2500002;4,850001526;3559;782;59;(1-7);23;Tolima;Murillo;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;ALFOMBRALES;;Tolima - 
21250480;SANTA BARBARA [21250480];-75,22019129;4,906613263;3315;821;62;(2-7);24;Tolima;Murillo;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;SANTA BARBARA;;Tolima - 
21255170;MURILLO - AUT [21255170];-75,17327881;4,870556202;2994;876;98;(1-7);23;Tolima;Murillo;MagdalenaCauca;RioLagunillayOtrosDirectosalMagdalena;;;Tolima - 
11100030;MURINDO [11100030];-76,75000316;7,000000781;25;1587;8;(6-3);4;Antioquia;Murindo;Caribe;DarienRioMurindoDirectosalAtrato;CANAL;URABA;Antioquia - Urabá
11105010;MURINDO [11105010];-76,74999942;6,966668634;15;1590;15;(6-3);4;Antioquia;Murindo;Caribe;DarienRioMurindoDirectosalAtrato;MURINDO VIEJO;URABA;Antioquia - Urabá
12010150;VILLA ARTEAGA [12010150];-76,61666748;7,449996081;27;1586;0;(7-4);3;Antioquia;Mutata;Caribe;LitoralRioLeon;MONTERIA LEON;URABA;Antioquia - Urabá
12015010;VILLARTEAGA [12015010];-76,48602917;7,334662592;144;1549;64;(7-4);3;Antioquia;Mutata;Caribe;LitoralRioLeon;CAUCHERAS;URABA;Antioquia - Urabá
23120050;MUZO [23120050];-74,10122611;5,534804343;847;1346;94;(3-9);15;Boyaca;Muzo;MagdalenaCauca;RioCarare(Minero);;;Boyaca - 
25020310;NECHI [25020310];-74,83333519;8,100003523;32;1584;1;(9-7);4;Antioquia;Nechi;MagdalenaCauca;CaucaSanJorgeLaMojana;CAÑO PESCADO;Bajo Cauca;Antioquia - Bajo Cauca
25020540;PATIO BONITO [25020540];-74,70610731;8,031115011;36;1583;77;(8-8);7;Antioquia;Nechi;MagdalenaCauca;BajoNechi(md);LA TRINIDAD;Bajo Cauca;Antioquia - Bajo Cauca
25021480;ESPERANZA LA RADIO [25021480];-74,78999813;8,02999872;41;1582;82;(8-8);7;Antioquia;Nechi;MagdalenaCauca;DirectosalBajoNechi(mi);HOYO GRANDE;Bajo Cauca;Antioquia - Bajo Cauca
25025140;NECHI [25025140];-74,76666284;8,099999257;63;1575;32;(9-8);16;Antioquia;Nechi;MagdalenaCauca;BajoNechi(md);SANTA MARIA;Bajo Cauca;Antioquia - Bajo Cauca
27030040;GUAMO EL [27030040];-74,81400044;7,904415075;35;1583;89;(8-8);7;Antioquia;Nechi;MagdalenaCauca;DirectosalBajoNechi(mi);EL GUAMO;Bajo Cauca;Antioquia - Bajo Cauca
27040040;NECHI [27040040];-74,76944592;8,097165166;44;1581;28;(9-8);16;Antioquia;Nechi;MagdalenaCauca;BajoNechi(md);SANTA MARIA;Bajo Cauca;Antioquia - Bajo Cauca
12025020;CARIBIA [12025020];-76,68333152;8,499996467;44;1581;13;(9-3);7;Antioquia;Necocli;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;CARIBIA;URABA;Antioquia - Urabá
12025030;MELLITO EL [12025030];-76,67336144;8,542663139;49;1579;62;(10-3);1;Antioquia;Necocli;Caribe;LitoralRioMulatosyotrosdirectosalCaribe;EL MELLITO ALTO;URABA;Antioquia - Urabá
26160100;NEIRA [26160100];-75,51844781;5,163167108;1964;1076;91;(2-6);13;Caldas;Neira;MagdalenaCauca;RioTapiasyotrosdirectosalCauca;;;Caldas - 
26160120;CRISTALINA LA [26160120];-75,43577932;5,192198458;2384;990;92;(2-6);13;Caldas;Neira;MagdalenaCauca;RioTapiasyotrosdirectosalCauca;CRISTALINA;;Caldas - 
23060260;CHILAGUA FINCA [23060260];-74,382027;5,064639075;1051;1292;64;(2-8);12;Cundinamarca;Nocaima;MagdalenaCauca;RioNegro;JAGUAL;;Cundinamarca - 
23050250;NORCASIA RADIO [23050250];-74,89169346;5,574471229;771;1367;74;(3-7);5;Caldas;Norcasia;MagdalenaCauca;RioLaMiel(Samana);;;Caldas - 
54020020;NOVITA [54020020];-76,60555486;4,9556945;50;1579;95;(2-4);4;Choco;Novita;Pacifico;RioTamanayotrosDirectosSanJuan;;;Choco - 
56010040;NUQUI [56010040];-77,2658292;5,708057141;3;1594;33;(3-2);1;Choco;Nuqui;Pacifico;DirectosPacificoFronteraPanama;SIN DEFINIR;;Choco - 
26100300;OBANDO [26100300];-75,9658364;4,588606616;948;1319;96;(1-5);14;ValledelCauca;Obando;MagdalenaCauca;RiosLasCaiÃ‚Â±asLosMicosyObando;GACHIMBAL;;ValledelCauca - 
26230010;OLAYA [26230010];-75,81088617;6,628719018;542;1431;88;(5-5);18;Antioquia;Olaya;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdivia;EL PENCAL;Occidente;Antioquia - Occidente
23120260;OTANCHE [23120260];-74,18461549;5,661724979;1078;1285;10;(3-9);15;Boyaca;Otanche;MagdalenaCauca;RioCarare(Minero);CENTRO;;Boyaca - 
23125080;OTANCHE [23125080];-74,18461549;5,661724979;1078;1285;88;(3-9);15;Boyaca;Otanche;MagdalenaCauca;RioCarare(Minero);CENTRO;;Boyaca - 
23060270;CABRERA LA [23060270];-74,1500014;5,133336134;1919;1086;5;(2-9);6;Cundinamarca;Pacho;MagdalenaCauca;RioNegro;LA CABRERA;;Cundinamarca - 
23065120;CABRERA LA [23065120];-74,13935803;5,141553094;1892;1092;86;(2-9);6;Cundinamarca;Pacho;MagdalenaCauca;RioNegro;LA CABRERA;;Cundinamarca - 
26160090;PACORA PLAZA FERIA [26160090];-75,45508188;5,522443302;1821;1108;95;(3-6);20;Caldas;Pacora;MagdalenaCauca;RioTapiasyotrosdirectosalCauca;LA MARGARITA;;Caldas - 
23120240;PAIME [23120240];-74,15463585;5,371389986;1008;1303;98;(3-9);15;Cundinamarca;Paime;MagdalenaCauca;RioCarare(Minero);;;Cundinamarca - 
26150060;ARAUCA [26150060];-75,70166855;5,108524673;887;1335;96;(2-6);13;Caldas;Palestina;MagdalenaCauca;RioOtunyotrosdirectosalCauca;EL CACIQUE;;Caldas - 
26155120;AEROPUERTO SANTAGUEDA [26155120];-75,68333344;5,08333378;1024;1299;26;(2-6);13;Caldas;Palestina;MagdalenaCauca;RioChinchina;EL CACIQUE;;Caldas - 
24050080;PALMAR EL [24050080];-73,28333271;6,549999673;644;1402;20;(5-11);13;Santander;Palmar;MagdalenaCauca;RioSuarez;CENTRO;;Santander - 
24055040;PALMAR EL [24055040];-73,2920014;6,549723219;801;1358;69;(5-11);13;Santander;Palmar;MagdalenaCauca;RioSuarez;CENTRO;;Santander - 
23120140;PAUNA [23120140];-73,98333302;5,650003222;1153;1266;41;(3-9);15;Boyaca;Pauna;MagdalenaCauca;RioCarare(Minero);HONDA Y VOLCAN;;Boyaca - 
23125090;PAUNA [23125090];-73,98102881;5,649473242;1188;1257;54;(3-9);15;Boyaca;Pauna;MagdalenaCauca;RioCarare(Minero);HONDA Y VOLCAN;;Boyaca - 
23050230;SAN JOSE PENSILVAN [23050230];-75,14916581;5,374306788;1991;1071;84;(3-7);5;Caldas;Pensilvania;MagdalenaCauca;RioLaMiel(Samana);SAN JOSE;;Caldas - 
23085110;PENOL EL [23085110];-75,24130178;6,214222317;2017;1065;87;(4-7);13;Antioquia;Peñol;MagdalenaCauca;RioNare;GUAMITO;Oriente;Antioquia - Oriente
26220050;CUMBRE LA [26220050];-75,93333122;7,033330384;1883;1094;63;(6-5);8;Antioquia;Peque;MagdalenaCauca;DirectosRioCaucaentreRioSanJuanyPtoValdia;GUAYABAL;Occidente;Antioquia - Occidente
26130180;SAN ISIDRO [26130180];-75,85833216;4,800968366;1170;1262;97;(1-5);14;Risaralda;Pereira;MagdalenaCauca;RioLaVieja;CARRITOS;;Risaralda - 
26130220;MARACAY [26130220];-75,84305141;4,812168596;1188;1257;81;(1-5);14;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CARRITOS;;Risaralda - 
26130570;NUEVO LIBARE [26130570];-75,64583238;4,782054022;1526;1175;30;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - 
26135040;AEROPUERTO MATECANA [26135040];-75,73721922;4,815857084;1353;1216;98;(1-5);14;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;;;Risaralda - 
26135080;UNIV PEREIRA-UTP [26135080];-75,70000064;4,799995511;1343;1219;3;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioLaVieja;;;Risaralda - 
26135100;BOHEMIA LA [26135100];-75,87755308;4,878026038;964;1315;89;(1-5);14;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;CAIMALITO;;Risaralda - 
26135140;LAGUNA LA [26135140];-75,41249806;4,776414625;3913;729;38;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - 
26135330;LA LAGUNA DEL OTUN - AUT [26135330];-75,41249787;4,776360372;3913;729;0;(1-6);24;Risaralda;Pereira;MagdalenaCauca;RioOtunyotrosdirectosalCauca;LA FLORIDA;;Risaralda - 
23190330;BUENAVISTA [23190330];-73,0499969;6,999999391;1042;1294;3;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - 
23190430;PIEDECUESTA [23190430];-73,05000419;6,983330053;993;1307;4;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;;;Santander - 
23190700;PIEDECUESTA GRANJA [23190700];-73,06777563;6,993336674;949;1319;98;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;GUATIGUARA;;Santander - 
23197190;PIEDECUESTA [23197190];-73,03333009;6,983331526;1233;1246;3;(6-11);27;Santander;Piedecuesta;MagdalenaCauca;RioLebrijayotrosdirectosalMagdalena;LAS AMARILLAS;;Santander - 
24025020;CUCHARO EL [24025020];-73,19917053;6,532221236;973;1312;94;(5-11);13;Santander;Pinchote;MagdalenaCauca;RioFonce;PIEDRA DEL SOL;;Santander - 
25020380;PINILLOS [25020380];-74,4577741;8,911391202;19;1589;10;(10-8);14;Bolivar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;;;Bolivar - 
25021280;COYONGAL [25021280];-74,51000226;8,969998127;14;1590;76;(10-8);14;Bolivar;Pinillos;MagdalenaCauca;DirectosBajoMagdalenaentreElBancoyElPlato;SANTA COA;;Bolivar - 
